iteration,temperature,accepted,new_best_utility,regions,effective_regions,dfs,best_accepted_dfs,penalty,current_utility,best_utility,candidate_utility,move_type,merge_parent_id,split_node_id
647,0.00547577047264757,True,False,26,26,0.4613300496096268,0.4791816735822501,0.0,0.4613300496096268,0.4791816735822501,0.4613300496096268,paired,3366,2984
648,0.0054688572781051445,True,False,25,25,0.46129697000377723,0.4791816735822501,0.0,0.46129697000377723,0.4791816735822501,0.46129697000377723,merge,3132,
649,0.005461952811514159,True,False,26,26,0.46129697028851796,0.4791816735822501,0.0,0.46129697028851796,0.4791816735822501,0.46129697028851796,split,,2679
651,0.005448170018124044,True,False,27,27,0.461296970288518,0.4791816735822501,0.0,0.461296970288518,0.4791816735822501,0.461296970288518,split,,2955
652,0.005441291669328447,True,False,27,27,0.46129697030692796,0.4791816735822501,0.0,0.46129697030692796,0.4791816735822501,0.46129697030692796,paired,2955,3013
653,0.005434422004491316,True,False,28,28,0.4612969703348734,0.4791816735822501,0.0,0.4612969703348734,0.4791816735822501,0.4612969703348734,split,,2938
654,0.005427561012649099,True,False,27,27,0.4612969703164634,0.4791816735822501,0.0,0.4612969703164634,0.4791816735822501,0.4612969703164634,merge,3013,
655,0.005420708682852086,True,False,26,26,0.4612969700317226,0.4791816735822501,0.0,0.4612969700317226,0.4791816735822501,0.4612969700317226,merge,2679,
657,0.005407029965663931,True,False,27,27,0.4612969793555555,0.4791816735822501,0.0,0.4612969793555555,0.4791816735822501,0.4612969793555555,split,,2926
658,0.00540020355644242,True,False,26,26,0.46129697935555547,0.4791816735822501,0.0,0.46129697935555547,0.4791816735822501,0.46129697935555547,merge,2984,
659,0.0053933857656053375,False,False,26,26,0.46129697935555547,0.4791816735822501,0.0,0.46129697935555547,0.4791816735822501,0.38389337514395583,paired,2870,2876
660,0.005386576582271919,True,False,27,27,0.46129698056386326,0.4791816735822501,0.0,0.46129698056386326,0.4791816735822501,0.46129698056386326,split,,2837
661,0.005379775995575136,True,False,26,26,0.46129698053591783,0.4791816735822501,0.0,0.46129698053591783,0.4791816735822501,0.46129698053591783,merge,2938,
663,0.005366200568691953,True,False,25,25,0.4612969788791809,0.4791816735822501,0.0,0.4612969788791809,0.4791816735822501,0.4612969788791809,merge,2937,
664,0.005359425706840027,False,False,25,25,0.4612969788791809,0.4791816735822501,0.0,0.4612969788791809,0.4791816735822501,0.4502089974599302,merge,2873,
665,0.0053526593982936525,True,False,24,24,0.4612969788791809,0.4791816735822501,0.0,0.4612969788791809,0.4791816735822501,0.4612969788791809,merge,2954,
666,0.0053459016322542265,True,False,25,25,0.4612969788791809,0.4791816735822501,0.0,0.4612969788791809,0.4791816735822501,0.4612969788791809,split,,2954
667,0.005339152397936781,True,False,26,26,0.4613266359812349,0.4791816735822501,0.0,0.4613266359812349,0.4791816735822501,0.4613266359812349,split,,1777
668,0.0053324116845699645,True,False,27,27,0.46134109119916916,0.4791816735822501,0.0,0.46134109119916916,0.4791816735822501,0.46134109119916916,split,,2209
669,0.005325679481396022,False,False,27,27,0.46134109119916916,0.4791816735822501,0.0,0.46134109119916916,0.4791816735822501,0.3767377549107883,merge,2841,
670,0.005318955777670783,True,False,28,28,0.46137417080501875,0.4791816735822501,0.0,0.46137417080501875,0.4791816735822501,0.46137417080501875,split,,3132
671,0.00531224056266364,True,False,27,27,0.461374169596711,0.4791816735822501,0.0,0.461374169596711,0.4791816735822501,0.461374169596711,merge,2837,
672,0.005305533825657531,True,False,28,28,0.46894912378952114,0.4791816735822501,0.0,0.46894912378952114,0.4791816735822501,0.46894912378952114,split,,2866
674,0.005292145742847819,False,False,28,28,0.46894912378952114,0.4791816735822501,0.0,0.46894912378952114,0.4791816735822501,0.4578611423702704,merge,2873,
675,0.005285464375677677,True,False,29,29,0.46901846458196234,0.4791816735822501,0.0,0.46901846458196234,0.4791816735822501,0.46901846458196234,split,,3133
676,0.005278791443775465,True,False,30,30,0.4691238640731053,0.4791816735822501,0.0,0.4691238640731053,0.4791816735822501,0.4691238640731053,split,,2876
678,0.005265470843189959,True,False,29,29,0.4676443631503399,0.4791816735822501,0.0,0.4676443631503399,0.4791816735822501,0.4676443631503399,merge,2844,
679,0.005258823153247827,True,False,28,28,0.4675389636591969,0.4791816735822501,0.0,0.4675389636591969,0.4791816735822501,0.4675389636591969,merge,2876,
680,0.005252183856055913,True,False,27,27,0.467538954335364,0.4791816735822501,0.0,0.467538954335364,0.4791816735822501,0.467538954335364,merge,2926,
681,0.005245552941018318,True,False,28,28,0.4675719175675516,0.4791816735822501,0.0,0.4675719175675516,0.4791816735822501,0.4675719175675516,split,,2443
682,0.005238930397552517,True,False,27,27,0.4675025767751104,0.4791816735822501,0.0,0.4675025767751104,0.4791816735822501,0.4675025767751104,merge,3133,
683,0.005232316215089351,True,False,28,28,0.4675025769574025,0.4791816735822501,0.0,0.4675025769574025,0.4791816735822501,0.4675025769574025,split,,3366
684,0.005225710383073,True,False,27,27,0.4675025744000637,0.4791816735822501,0.0,0.4675025744000637,0.4791816735822501,0.4675025744000637,merge,2925,
685,0.005219112890960974,True,False,26,26,0.46750257421777164,0.4791816735822501,0.0,0.46750257421777164,0.4791816735822501,0.46750257421777164,merge,3366,
686,0.005212523728224091,True,False,27,27,0.4675025742177716,0.4791816735822501,0.0,0.4675025742177716,0.4791816735822501,0.4675025742177716,split,,2984
687,0.005205942884346462,True,False,28,28,0.46750257940683027,0.4791816735822501,0.0,0.46750257940683027,0.4791816735822501,0.46750257940683027,split,,2551
688,0.0051993703488254755,True,False,29,29,0.46750257942524026,0.4791816735822501,0.0,0.46750257942524026,0.4791816735822501,0.46750257942524026,split,,3013
689,0.0051928061111717804,False,False,29,29,0.46750257942524026,0.4791816735822501,0.0,0.46750257942524026,0.4791816735822501,0.45992762523243014,merge,2866,
692,0.005173163080719452,True,False,29,29,0.46750257940871415,0.4791816735822501,0.0,0.46750257940871415,0.4791816735822501,0.46750257940871415,paired,3013,2896
693,0.005166631929906,True,False,28,28,0.4599276252159041,0.4791816735822501,0.0,0.4599276252159041,0.4791816735822501,0.4599276252159041,merge,2866,
694,0.005160109024711386,True,False,29,29,0.4599276253191486,0.4791816735822501,0.0,0.4599276253191486,0.4791816735822501,0.4599276253191486,split,,2908
696,0.005147087909551231,True,False,30,30,0.4599276255014407,0.4791816735822501,0.0,0.4599276255014407,0.4791816735822501,0.4599276255014407,split,,3366
697,0.005140589678804811,True,False,29,29,0.4599276253191486,0.4791816735822501,0.0,0.4599276253191486,0.4791816735822501,0.4599276253191486,merge,3366,
698,0.0051340996521154385,True,False,30,30,0.4599276253375586,0.4791816735822501,0.0,0.4599276253375586,0.4791816735822501,0.4599276253375586,split,,3013
699,0.005127617819125439,True,False,31,31,0.4599276256222994,0.4791816735822501,0.0,0.4599276256222994,0.4791816735822501,0.4599276256222994,split,,2679
700,0.005121144169490215,True,False,32,32,0.4599276261207117,0.4791816735822501,0.0,0.4599276261207117,0.4791816735822501,0.4599276261207117,split,,2680
704,0.005095331198061905,True,False,31,31,0.4599276261023017,0.4791816735822501,0.0,0.4599276261023017,0.4791816735822501,0.4599276261023017,merge,3013,
705,0.005088898310488138,True,False,32,32,0.4599276261023052,0.4791816735822501,0.0,0.4599276261023052,0.4791816735822501,0.4599276261023052,split,,2914
707,0.005076056889769728,True,False,31,31,0.4599276261023017,0.4791816735822501,0.0,0.4599276261023017,0.4791816735822501,0.4599276261023017,merge,2914,
708,0.005069648336130987,True,False,31,31,0.45989454649645556,0.4791816735822501,0.0,0.45989454649645556,0.4791816735822501,0.45989454649645556,paired,3132,2914
709,0.005063247873331381,True,False,31,31,0.4598945465148621,0.4791816735822501,0.0,0.4598945465148621,0.4791816735822501,0.4598945465148621,paired,2914,3013
710,0.005056855491156177,True,False,30,30,0.45989454132580354,0.4791816735822501,0.0,0.45989454132580354,0.4791816735822501,0.45989454132580354,merge,2551,
711,0.005050471179403534,True,False,29,29,0.4598945408273912,0.4791816735822501,0.0,0.4598945408273912,0.4791816735822501,0.4598945408273912,merge,2680,
712,0.005044094927884495,True,False,29,29,0.45989454072414665,0.4791816735822501,0.0,0.45989454072414665,0.4791816735822501,0.45989454072414665,paired,2908,3073
713,0.005037726726422963,True,False,28,28,0.45989454072226277,0.4791816735822501,0.0,0.45989454072226277,0.4791816735822501,0.45989454072226277,merge,2896,
714,0.00503136656485569,True,False,29,29,0.46746949491507284,0.4791816735822501,0.0,0.46746949491507284,0.4791816735822501,0.46746949491507284,split,,2866
715,0.00502501443303226,True,False,30,30,0.4674694949525672,0.4791816735822501,0.0,0.4674694949525672,0.4791816735822501,0.4674694949525672,split,,3014
716,0.00501867032081507,True,False,31,31,0.4674695279607657,0.4791816735822501,0.0,0.4674695279607657,0.4791816735822501,0.4674695279607657,split,,2210
717,0.005012334218079318,True,False,30,30,0.46746952568391054,0.4791816735822501,0.0,0.46746952568391054,0.4791816735822501,0.46746952568391054,merge,2895,
719,0.004999686000616811,False,False,30,30,0.46746952568391054,0.4791816735822501,0.0,0.46746952568391054,0.4791816735822501,0.4564213988987951,paired,2873,2444
721,0.004987069699901674,True,False,29,29,0.4674695256839105,0.4791816735822501,0.0,0.4674695256839105,0.4791816735822501,0.4674695256839105,merge,2984,
722,0.00498077349314789,True,False,30,30,0.4675712239514564,0.4791816735822501,0.0,0.4675712239514564,0.4791816735822501,0.4675712239514564,split,,1778
723,0.004974485235394595,True,False,30,30,0.4675712239139621,0.4791816735822501,0.0,0.4675712239139621,0.4791816735822501,0.4675712239139621,paired,3014,3074
724,0.004968204916606127,True,False,29,29,0.4599962697211519,0.4791816735822501,0.0,0.4599962697211519,0.4791816735822501,0.4599962697211519,merge,2866,
725,0.004961932526759493,True,False,30,30,0.4599963021008731,0.4791816735822501,0.0,0.4599963021008731,0.4791816735822501,0.4599963021008731,split,,2211
726,0.004955668055844353,True,False,31,31,0.45999630355601756,0.4791816735822501,0.0,0.45999630355601756,0.4791816735822501,0.45999630355601756,split,,2212
727,0.004949411493863009,True,False,32,32,0.45999630356857313,0.4791816735822501,0.0,0.45999630356857313,0.4791816735822501,0.45999630356857313,split,,2318
728,0.00494316283083038,True,False,31,31,0.4599963032838324,0.4791816735822501,0.0,0.4599963032838324,0.4791816735822501,0.4599963032838324,merge,2679,
729,0.004936922056773995,True,False,30,30,0.45999630327127683,0.4791816735822501,0.0,0.45999630327127683,0.4791816735822501,0.45999630327127683,merge,2318,
730,0.004930689161733972,True,False,31,31,0.45999630330565205,0.4791816735822501,0.0,0.45999630330565205,0.4791816735822501,0.45999630330565205,split,,2236
731,0.004924464135763002,True,False,32,32,0.46003615793978736,0.4791816735822501,0.0,0.46003615793978736,0.4791816735822501,0.46003615793978736,split,,2444
732,0.004918246968926339,True,False,31,31,0.4600361579054121,0.4791816735822501,0.0,0.4600361579054121,0.4791816735822501,0.4600361579054121,merge,2236,
733,0.004912037651301774,True,False,32,32,0.46003718677841676,0.4791816735822501,0.0,0.46003718677841676,0.4791816735822501,0.46003718677841676,split,,2492
734,0.004905836172979627,False,False,32,32,0.46003718677841676,0.4791816735822501,0.0,0.46003718677841676,0.4791816735822501,0.4489492053591661,merge,2873,
736,0.004893456694666416,True,False,31,31,0.459935488510871,0.4791816735822501,0.0,0.459935488510871,0.4791816735822501,0.459935488510871,merge,1778,
737,0.004887278674918483,True,False,32,32,0.46000962591693645,0.4791816735822501,0.0,0.46000962591693645,0.4791816735822501,0.46000962591693645,split,,2445
738,0.004881108454959204,True,False,32,32,0.46000859704393177,0.4791816735822501,0.0,0.46000859704393177,0.4791816735822501,0.46000859704393177,paired,2492,3086
739,0.004874946024941297,False,False,32,32,0.46000859704393177,0.4791816735822501,0.0,0.46000859704393177,0.4791816735822501,0.4489206156246811,paired,2873,2984
743,0.004850374007772547,True,False,31,31,0.4599344596378663,0.4791816735822501,0.0,0.4599344596378663,0.4791816735822501,0.4599344596378663,merge,2445,
744,0.004844250380186849,True,False,30,30,0.4488464782186156,0.4791816735822501,0.0,0.4488464782186156,0.4791816735822501,0.4488464782186156,merge,2873,
745,0.004838134483719359,True,False,29,29,0.4488066235844803,0.4791816735822501,0.0,0.4488066235844803,0.4791816735822501,0.4488066235844803,merge,2444,
746,0.004832026308609491,True,False,28,28,0.4488066221293359,0.4791816735822501,0.0,0.4488066221293359,0.4791816735822501,0.4488066221293359,merge,2212,
747,0.004825925845108985,True,False,27,27,0.4488066221293359,0.4791816735822501,0.0,0.4488066221293359,0.4791816735822501,0.4488066221293359,merge,3086,
748,0.0048198330834818845,True,False,26,26,0.4487736588971483,0.4791816735822501,0.0,0.4487736588971483,0.4791816735822501,0.4487736588971483,merge,2443,
749,0.004813748014004526,True,False,27,27,0.45025315981991365,0.4791816735822501,0.0,0.45025315981991365,0.4791816735822501,0.45025315981991365,split,,2844
750,0.004807670626965522,True,False,27,27,0.4502531274401925,0.4791816735822501,0.0,0.4502531274401925,0.4791816735822501,0.4502531274401925,paired,2211,3075
751,0.0048016009126657455,True,False,27,27,0.45026143316391465,0.4791816735822501,0.0,0.45026143316391465,0.4791816735822501,0.45026143316391465,paired,2210,1
752,0.004795538861418317,True,False,27,27,0.4502530956403017,0.4791816735822501,0.0,0.4502530956403017,0.4791816735822501,0.4502530956403017,paired,1,2837
753,0.004789484463548583,True,False,28,28,0.4502530956403017,0.4791816735822501,0.0,0.4502530956403017,0.4791816735822501,0.4502530956403017,split,,3086
754,0.0047834377093941075,False,False,28,28,0.4502530956403017,0.4791816735822501,0.0,0.4502530956403017,0.4791816735822501,0.36564975935192096,merge,2841,
755,0.0047773985893046515,True,False,28,28,0.4503584951314447,0.4791816735822501,0.0,0.4503584951314447,0.4791816735822501,0.4503584951314447,paired,2954,2876
756,0.00477136709364216,True,False,29,29,0.4503668338633654,0.4791816735822501,0.0,0.4503668338633654,0.4791816735822501,0.4503668338633654,split,,1
757,0.004765343212780746,True,False,28,28,0.4503668338633654,0.4791816735822501,0.0,0.4503668338633654,0.4791816735822501,0.4503668338633654,merge,3086,
758,0.0047593269371066765,True,False,27,27,0.4503584951314447,0.4791816735822501,0.0,0.4503584951314447,0.4791816735822501,0.4503584951314447,merge,1,
759,0.004753318257018353,True,False,28,28,0.4503584951314447,0.4791816735822501,0.0,0.4503584951314447,0.4791816735822501,0.4503584951314447,split,,3086
761,0.004741323645253155,True,False,29,29,0.45793344932425484,0.4791816735822501,0.0,0.45793344932425484,0.4791816735822501,0.45793344932425484,split,,2866
762,0.004735337694433637,True,False,30,30,0.4579665289301044,0.4791816735822501,0.0,0.4579665289301044,0.4791816735822501,0.4579665289301044,split,,3132
763,0.004729359300914547,True,False,29,29,0.45796652893010437,0.4791816735822501,0.0,0.45796652893010437,0.4791816735822501,0.45796652893010437,merge,3075,
764,0.004723388455154746,True,False,30,30,0.45796652896759865,0.4791816735822501,0.0,0.45796652896759865,0.4791816735822501,0.45796652896759865,split,,3014
765,0.00471742514762514,True,False,29,29,0.45648702804483327,0.4791816735822501,0.0,0.45648702804483327,0.4791816735822501,0.45648702804483327,merge,2844,
766,0.004711469368808666,True,False,28,28,0.4564725728268992,0.4791816735822501,0.0,0.4564725728268992,0.4791816735822501,0.4564725728268992,merge,2209,
767,0.004705521109200279,True,False,29,29,0.45795207374966446,0.4791816735822501,0.0,0.45795207374966446,0.4791816735822501,0.45795207374966446,split,,2844
769,0.004693647109647553,True,False,29,29,0.4579189941438149,0.4791816735822501,0.0,0.4579189941438149,0.4791816735822501,0.4579189941438149,paired,3132,3103
771,0.004681803073166314,True,False,30,30,0.45795207374966446,0.4791816735822501,0.0,0.45795207374966446,0.4791816735822501,0.45795207374966446,split,,3132
772,0.004675892267442115,True,False,31,31,0.45796652896759865,0.4791816735822501,0.0,0.45796652896759865,0.4791816735822501,0.45796652896759865,split,,2209
774,0.004664093033860176,True,False,32,32,0.45806822723514445,0.4791816735822501,0.0,0.45806822723514445,0.4791816735822501,0.45806822723514445,split,,1778
