matrix,split_step,classes,geometry,target_regions,state_count,observation_count,singular_index,singular_value,singular_value_normalized,energy_fraction,cumulative_energy_fraction
basis-projected,inertial,ocean-land,row-column,50,50,168,57,1.0540909577391777e-15,7.098880338486734e-09,3.241762870872969e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,58,1.0038974981348181e-15,6.760847495220297e-09,2.940382381996996e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,59,9.76821517710602e-16,6.578501613522412e-09,2.783912004417916e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,60,9.493496107972927e-16,6.393489325526022e-09,2.629525710051892e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,61,9.318485464022198e-16,6.275626667636195e-09,2.5334698034094694e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,62,9.062211817285439e-16,6.10303663271228e-09,2.3960368120178486e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,63,8.791589639123808e-16,5.920783436666421e-09,2.2550692612408836e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,64,8.411296649138443e-16,5.664671342197679e-09,2.0641961701253844e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,65,8.339204498982407e-16,5.616120167031583e-09,2.02896388177785e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,66,7.911353196981959e-16,5.3279794545753004e-09,1.8261086579285094e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,67,7.830424903218259e-16,5.27347749065953e-09,1.7889397981612947e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,68,7.549411120308828e-16,5.0842259650968604e-09,1.6628429026184194e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,69,7.497769222423651e-16,5.049447215611569e-09,1.6401712912299226e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,70,7.307704913292945e-16,4.921446517262927e-09,1.558070383392836e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,71,7.208002744610806e-16,4.854301100658637e-09,1.5158455556857758e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,72,7.058030125544281e-16,4.753300549521555e-09,1.4534231841392305e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,73,6.842679789613901e-16,4.608270725064892e-09,1.3660843074195679e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,74,6.615012676195596e-16,4.454946044372096e-09,1.276692860104703e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,75,6.157316260989269e-16,4.146705843747206e-09,1.1061346326891757e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,76,6.049081435926598e-16,4.073814024883215e-09,1.0675886072892061e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,77,5.865682846273671e-16,3.950302421578531e-09,1.0038347428703398e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,78,5.760105140175172e-16,3.879200065894477e-09,9.68023475706955e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,79,5.622144819718078e-16,3.786289316666086e-09,9.222085083697201e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,80,5.325151227145395e-16,3.586276029435854e-09,8.273494059899407e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,81,5.110665633477948e-16,3.4418285742522716e-09,7.620439232091514e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,82,5.013529454656586e-16,3.376411249027353e-09,7.333515422600499e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,83,4.770169481196827e-16,3.2125180557422624e-09,6.638847416087206e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,84,4.657374034089312e-16,3.1365548406265806e-09,6.328594991711444e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,85,4.460319800858024e-16,3.003846708407947e-09,5.804396409483581e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,86,4.3731931670062486e-16,2.945170410744274e-09,5.5798482734418824e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,87,4.13773580364844e-16,2.786599308789497e-09,4.995173561107108e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,88,4.0266762848774805e-16,2.7118051718683414e-09,4.730624775376982e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,89,3.7447059414199834e-16,2.521909441095735e-09,4.091292291385084e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,90,3.485322387363362e-16,2.3472250081727294e-09,3.544140905379872e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,91,3.3978905775683927e-16,2.2883431867364626e-09,3.36855658013579e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,92,3.1952598209578375e-16,2.1518794894137418e-09,2.9787731107592473e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,93,2.9307387387366676e-16,1.973735137077903e-09,2.5059896783561568e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,94,2.82053558997262e-16,1.8995177310507846e-09,2.321069989081401e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,95,2.406338842139061e-16,1.620572813833465e-09,1.6894238881505778e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,96,2.2962434967390243e-16,1.5464280090534765e-09,1.5383705125688307e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,97,2.012301080173611e-16,1.3552041660426366e-09,1.1814381448678723e-18,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,98,1.8248627009742779e-16,1.2289719263097532e-09,9.715954162422263e-19,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,99,1.7971987459308283e-16,1.2103413607877864e-09,9.423609511466918e-19,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,100,1.4679227214888755e-16,9.885871489065341e-10,6.286826190752653e-19,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,101,1.3696972231847885e-16,9.224362106474204e-10,5.473614643560374e-19,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,102,1.2945891437785537e-16,8.718539279474532e-10,4.889776281847714e-19,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,103,1.0796219107773659e-16,7.270821079667505e-10,3.4007009907555903e-19,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,104,1.0458419877752179e-16,7.043326830262436e-10,3.1912234550657625e-19,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,105,9.078784271016814e-17,6.114197516418793e-10,2.404808294754312e-19,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,106,8.719966888017131e-17,5.872548382956253e-10,2.2184760251885477e-19,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,107,7.92162457316514e-17,5.334896814970116e-10,1.8308534403865637e-19,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,108,5.5422346639686945e-17,3.7324730279170194e-10,8.961792595341417e-20,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,109,4.8865419178212594e-17,3.290890230005746e-10,6.9667195053436e-20,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,110,3.653243957163589e-17,2.4603134586058296e-10,3.893878689245717e-20,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,111,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,112,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,113,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,114,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,115,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,116,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,117,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,118,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,119,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,120,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,121,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,122,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,123,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,124,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,125,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,126,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,127,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,128,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,129,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,130,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,131,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,132,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,133,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,134,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,135,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,136,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,137,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,138,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,139,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,140,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,141,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,142,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,143,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,144,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,145,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,146,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,147,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,148,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,149,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,150,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,151,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,152,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,153,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,154,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,155,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,156,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,157,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,158,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,159,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,160,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,161,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,162,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,163,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,164,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,165,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,166,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,167,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,168,0.0,0.0,0.0,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,100,100,168,1,1.0043374560846242e-07,1.0,0.5267055780254275,0.5267055780254275
basis-projected,inertial,ocean-land,row-column,100,100,168,2,5.3334734668346406e-08,0.531043966798471,0.14853502583039002,0.6752406038558175
basis-projected,inertial,ocean-land,row-column,100,100,168,3,4.48535043070937e-08,0.4465979441009158,0.10505128199533942,0.780291885851157
basis-projected,inertial,ocean-land,row-column,100,100,168,4,3.728885055684343e-08,0.3712781031010509,0.07260501021441587,0.8528968960655728
basis-projected,inertial,ocean-land,row-column,100,100,168,5,2.936303149457115e-08,0.2923622067132888,0.04502050686224717,0.89791740292782
basis-projected,inertial,ocean-land,row-column,100,100,168,6,2.1230062789936953e-08,0.211383760122834,0.023534834876234596,0.9214522378040546
basis-projected,inertial,ocean-land,row-column,100,100,168,7,1.8614287644181076e-08,0.18533897676930472,0.018092619082585557,0.9395448568866402
basis-projected,inertial,ocean-land,row-column,100,100,168,8,1.4491269317616668e-08,0.14428685527781063,0.010965323629578099,0.9505101805162183
basis-projected,inertial,ocean-land,row-column,100,100,168,9,1.352778444383283e-08,0.13469361679061978,0.009555687690463088,0.9600658682066814
basis-projected,inertial,ocean-land,row-column,100,100,168,10,1.168246677811609e-08,0.11632013430684736,0.007126523271675593,0.967192391478357
basis-projected,inertial,ocean-land,row-column,100,100,168,11,1.0424378258368262e-08,0.10379358247781925,0.005674255951746555,0.9728666474301035
basis-projected,inertial,ocean-land,row-column,100,100,168,12,9.583779548932545e-09,0.09542389852007101,0.004796033731238507,0.9776626811613421
basis-projected,inertial,ocean-land,row-column,100,100,168,13,9.042259474366989e-09,0.09003208453081032,0.004269357562448003,0.9819320387237902
basis-projected,inertial,ocean-land,row-column,100,100,168,14,7.781093137621981e-09,0.0774748874542259,0.003161475537896472,0.9850935142616867
basis-projected,inertial,ocean-land,row-column,100,100,168,15,7.706092623254654e-09,0.07672812137562404,0.003100823506975786,0.9881943377686624
basis-projected,inertial,ocean-land,row-column,100,100,168,16,6.660779498486937e-09,0.06632013431475275,0.0023166408596831107,0.9905109786283455
basis-projected,inertial,ocean-land,row-column,100,100,168,17,5.740085089734216e-09,0.057152952475871446,0.0017204626901295545,0.9922314413184751
basis-projected,inertial,ocean-land,row-column,100,100,168,18,5.233120769973604e-09,0.052105203667049814,0.0014299804937182837,0.9936614218121935
basis-projected,inertial,ocean-land,row-column,100,100,168,19,4.742533049094485e-09,0.04722051358696798,0.0011744359327820132,0.9948358577449754
basis-projected,inertial,ocean-land,row-column,100,100,168,20,4.4476554380597245e-09,0.044284472426217775,0.0010329299452791851,0.9958687876902547
basis-projected,inertial,ocean-land,row-column,100,100,168,21,4.077115239295421e-09,0.0405950730463635,0.0008679897009979071,0.9967367773912525
basis-projected,inertial,ocean-land,row-column,100,100,168,22,3.4866250113042623e-09,0.034715672408522455,0.0006347739281186697,0.9973715513193713
